CMSDOCK Water level (NAVD88) (ft),Time ,Date
1.56,11:06:00 PM,6/29/2022
1.49,11:12:00 PM,6/29/2022
1.42,11:18:00 PM,6/29/2022
1.35,11:24:00 PM,6/29/2022
1.3,11:30:00 PM,6/29/2022
1.23,11:36:00 PM,6/29/2022
1.16,11:42:00 PM,6/29/2022
1.09,11:48:00 PM,6/29/2022
1.02,11:54:00 PM,6/29/2022
0.95,12:00:00 AM,6/30/2022
0.86,12:06:00 AM,6/30/2022
0.79,12:12:00 AM,6/30/2022
0.71,12:18:00 AM,6/30/2022
0.64,12:24:00 AM,6/30/2022
0.56,12:30:00 AM,6/30/2022
0.47,12:36:00 AM,6/30/2022
0.39,12:42:00 AM,6/30/2022
0.3,12:48:00 AM,6/30/2022
0.22,12:54:00 AM,6/30/2022
0.13,1:00:00 AM,6/30/2022
0.04,1:06:00 AM,6/30/2022
-0.04,1:12:00 AM,6/30/2022
-0.13,1:18:00 AM,6/30/2022
-0.22,1:24:00 AM,6/30/2022
-0.31,1:30:00 AM,6/30/2022
-0.4,1:36:00 AM,6/30/2022
-0.49,1:42:00 AM,6/30/2022
-0.57,1:48:00 AM,6/30/2022
-0.66,1:54:00 AM,6/30/2022
-0.75,2:00:00 AM,6/30/2022
-0.83,2:06:00 AM,6/30/2022
-0.91,2:12:00 AM,6/30/2022
-0.99,2:18:00 AM,6/30/2022
-1.08,2:24:00 AM,6/30/2022
-1.16,2:30:00 AM,6/30/2022
-1.24,2:36:00 AM,6/30/2022
-1.32,2:42:00 AM,6/30/2022
-1.39,2:48:00 AM,6/30/2022
-1.46,2:54:00 AM,6/30/2022
-1.52,3:00:00 AM,6/30/2022
-1.58,3:06:00 AM,6/30/2022
-1.65,3:12:00 AM,6/30/2022
-1.71,3:18:00 AM,6/30/2022
-1.78,3:24:00 AM,6/30/2022
-1.84,3:30:00 AM,6/30/2022
-1.89,3:36:00 AM,6/30/2022
-1.93,3:42:00 AM,6/30/2022
-1.96,3:48:00 AM,6/30/2022
-1.99,3:54:00 AM,6/30/2022
-2.01,4:00:00 AM,6/30/2022
-2.02,4:06:00 AM,6/30/2022
-2.03,4:12:00 AM,6/30/2022
-2.02,4:18:00 AM,6/30/2022
-2,4:24:00 AM,6/30/2022
-1.96,4:30:00 AM,6/30/2022
-1.89,4:36:00 AM,6/30/2022
-1.81,4:42:00 AM,6/30/2022
-1.73,4:48:00 AM,6/30/2022
-1.64,4:54:00 AM,6/30/2022
-1.57,5:00:00 AM,6/30/2022
-1.53,5:06:00 AM,6/30/2022
-1.48,5:12:00 AM,6/30/2022
-1.45,5:18:00 AM,6/30/2022
-1.42,5:24:00 AM,6/30/2022
-1.38,5:30:00 AM,6/30/2022
-1.34,5:36:00 AM,6/30/2022
-1.28,5:42:00 AM,6/30/2022
-1.23,5:48:00 AM,6/30/2022
-1.18,5:54:00 AM,6/30/2022
-1.13,6:00:00 AM,6/30/2022
-1.08,6:06:00 AM,6/30/2022
-1.02,6:12:00 AM,6/30/2022
-0.96,6:18:00 AM,6/30/2022
-0.9,6:24:00 AM,6/30/2022
-0.83,6:30:00 AM,6/30/2022
-0.76,6:36:00 AM,6/30/2022
-0.69,6:42:00 AM,6/30/2022
-0.61,6:48:00 AM,6/30/2022
-0.54,6:54:00 AM,6/30/2022
-0.47,7:00:00 AM,6/30/2022
-0.4,7:06:00 AM,6/30/2022
-0.34,7:12:00 AM,6/30/2022
-0.28,7:18:00 AM,6/30/2022
-0.22,7:24:00 AM,6/30/2022
-0.16,7:30:00 AM,6/30/2022
-0.1,7:36:00 AM,6/30/2022
-0.03,7:42:00 AM,6/30/2022
0.03,7:48:00 AM,6/30/2022
0.1,7:54:00 AM,6/30/2022
0.16,8:00:00 AM,6/30/2022
0.22,8:06:00 AM,6/30/2022
0.29,8:12:00 AM,6/30/2022
0.36,8:18:00 AM,6/30/2022
0.43,8:24:00 AM,6/30/2022
0.49,8:30:00 AM,6/30/2022
0.55,8:36:00 AM,6/30/2022
0.61,8:42:00 AM,6/30/2022
0.65,8:48:00 AM,6/30/2022
0.7,8:54:00 AM,6/30/2022
0.76,9:00:00 AM,6/30/2022
0.8,9:06:00 AM,6/30/2022
0.85,9:12:00 AM,6/30/2022
0.89,9:18:00 AM,6/30/2022
0.93,9:24:00 AM,6/30/2022
0.97,9:30:00 AM,6/30/2022
1,9:36:00 AM,6/30/2022
1.02,9:42:00 AM,6/30/2022
1.03,9:48:00 AM,6/30/2022
1.04,9:54:00 AM,6/30/2022
1.05,10:00:00 AM,6/30/2022
1.04,10:06:00 AM,6/30/2022
1.03,10:12:00 AM,6/30/2022
1.01,10:18:00 AM,6/30/2022
0.98,10:24:00 AM,6/30/2022
0.94,10:30:00 AM,6/30/2022
0.88,10:36:00 AM,6/30/2022
0.82,10:42:00 AM,6/30/2022
0.76,10:48:00 AM,6/30/2022
0.7,10:54:00 AM,6/30/2022
0.63,11:00:00 AM,6/30/2022
0.58,11:06:00 AM,6/30/2022
0.53,11:12:00 AM,6/30/2022
0.47,11:18:00 AM,6/30/2022
0.42,11:24:00 AM,6/30/2022
0.37,11:30:00 AM,6/30/2022
0.3,11:36:00 AM,6/30/2022
0.24,11:42:00 AM,6/30/2022
0.18,11:48:00 AM,6/30/2022
0.11,11:54:00 AM,6/30/2022
0.04,12:00:00 PM,6/30/2022
-0.02,12:06:00 PM,6/30/2022
-0.09,12:12:00 PM,6/30/2022
-0.16,12:18:00 PM,6/30/2022
-0.24,12:24:00 PM,6/30/2022
-0.31,12:30:00 PM,6/30/2022
-0.39,12:36:00 PM,6/30/2022
-0.46,12:42:00 PM,6/30/2022
-0.54,12:48:00 PM,6/30/2022
-0.61,12:54:00 PM,6/30/2022
-0.69,1:00:00 PM,6/30/2022
-0.76,1:06:00 PM,6/30/2022
-0.83,1:12:00 PM,6/30/2022
-0.9,1:18:00 PM,6/30/2022
-0.97,1:24:00 PM,6/30/2022
-1.05,1:30:00 PM,6/30/2022
-1.11,1:36:00 PM,6/30/2022
-1.18,1:42:00 PM,6/30/2022
-1.25,1:48:00 PM,6/30/2022
-1.32,1:54:00 PM,6/30/2022
-1.39,2:00:00 PM,6/30/2022
-1.46,2:06:00 PM,6/30/2022
-1.52,2:12:00 PM,6/30/2022
-1.59,2:18:00 PM,6/30/2022
-1.65,2:24:00 PM,6/30/2022
-1.72,2:30:00 PM,6/30/2022
-1.79,2:36:00 PM,6/30/2022
-1.86,2:42:00 PM,6/30/2022
-1.92,2:48:00 PM,6/30/2022
-1.98,2:54:00 PM,6/30/2022
-2.02,3:00:00 PM,6/30/2022
-2.07,3:06:00 PM,6/30/2022
-2.1,3:12:00 PM,6/30/2022
-2.1,3:18:00 PM,6/30/2022
-2.09,3:24:00 PM,6/30/2022
-2.07,3:30:00 PM,6/30/2022
-2.06,3:36:00 PM,6/30/2022
-2.03,3:42:00 PM,6/30/2022
-1.99,3:48:00 PM,6/30/2022
-1.96,3:54:00 PM,6/30/2022
-1.92,4:00:00 PM,6/30/2022
-1.89,4:06:00 PM,6/30/2022
-1.84,4:12:00 PM,6/30/2022
-1.78,4:18:00 PM,6/30/2022
-1.72,4:24:00 PM,6/30/2022
-1.65,4:30:00 PM,6/30/2022
-1.6,4:36:00 PM,6/30/2022
-1.56,4:42:00 PM,6/30/2022
-1.51,4:48:00 PM,6/30/2022
-1.45,4:54:00 PM,6/30/2022
-1.41,5:00:00 PM,6/30/2022
-1.36,5:06:00 PM,6/30/2022
-1.31,5:12:00 PM,6/30/2022
-1.27,5:18:00 PM,6/30/2022
-1.21,5:24:00 PM,6/30/2022
-1.14,5:30:00 PM,6/30/2022
-1.07,5:36:00 PM,6/30/2022
-0.99,5:42:00 PM,6/30/2022
-0.92,5:48:00 PM,6/30/2022
-0.85,5:54:00 PM,6/30/2022
-0.76,6:00:00 PM,6/30/2022
-0.68,6:06:00 PM,6/30/2022
-0.6,6:12:00 PM,6/30/2022
-0.53,6:18:00 PM,6/30/2022
-0.45,6:24:00 PM,6/30/2022
-0.37,6:30:00 PM,6/30/2022
-0.29,6:36:00 PM,6/30/2022
-0.21,6:42:00 PM,6/30/2022
-0.13,6:48:00 PM,6/30/2022
-0.04,6:54:00 PM,6/30/2022
0.05,7:00:00 PM,6/30/2022
0.13,7:06:00 PM,6/30/2022
0.23,7:12:00 PM,6/30/2022
0.32,7:18:00 PM,6/30/2022
0.4,7:24:00 PM,6/30/2022
0.49,7:30:00 PM,6/30/2022
0.58,7:36:00 PM,6/30/2022
0.67,7:42:00 PM,6/30/2022
0.75,7:48:00 PM,6/30/2022
0.83,7:54:00 PM,6/30/2022
0.91,8:00:00 PM,6/30/2022
0.99,8:06:00 PM,6/30/2022
1.07,8:12:00 PM,6/30/2022
1.14,8:18:00 PM,6/30/2022
1.21,8:24:00 PM,6/30/2022
1.29,8:30:00 PM,6/30/2022
1.36,8:36:00 PM,6/30/2022
1.44,8:42:00 PM,6/30/2022
1.51,8:48:00 PM,6/30/2022
1.57,8:54:00 PM,6/30/2022
1.64,9:00:00 PM,6/30/2022
1.7,9:06:00 PM,6/30/2022
1.76,9:12:00 PM,6/30/2022
1.81,9:18:00 PM,6/30/2022
1.86,9:24:00 PM,6/30/2022
1.9,9:30:00 PM,6/30/2022
1.94,9:36:00 PM,6/30/2022
1.97,9:42:00 PM,6/30/2022
2.01,9:48:00 PM,6/30/2022
2.03,9:54:00 PM,6/30/2022
2.06,10:00:00 PM,6/30/2022
2.07,10:06:00 PM,6/30/2022
2.09,10:12:00 PM,6/30/2022
2.09,10:18:00 PM,6/30/2022
2.08,10:24:00 PM,6/30/2022
2.07,10:30:00 PM,6/30/2022
2.04,10:36:00 PM,6/30/2022
2.01,10:42:00 PM,6/30/2022
1.96,10:48:00 PM,6/30/2022
1.91,10:54:00 PM,6/30/2022
1.84,11:00:00 PM,6/30/2022
1.78,11:06:00 PM,6/30/2022
1.72,11:12:00 PM,6/30/2022
1.66,11:18:00 PM,6/30/2022
1.6,11:24:00 PM,6/30/2022
1.53,11:30:00 PM,6/30/2022
1.47,11:36:00 PM,6/30/2022
1.41,11:42:00 PM,6/30/2022
1.36,11:48:00 PM,6/30/2022
1.3,11:54:00 PM,6/30/2022
1.24,12:00:00 AM,7/1/2022
1.17,12:06:00 AM,7/1/2022
1.12,12:12:00 AM,7/1/2022
1.06,12:18:00 AM,7/1/2022
1,12:24:00 AM,7/1/2022
0.94,12:30:00 AM,7/1/2022
0.87,12:36:00 AM,7/1/2022
0.8,12:42:00 AM,7/1/2022
0.72,12:48:00 AM,7/1/2022
0.64,12:54:00 AM,7/1/2022
0.56,1:00:00 AM,7/1/2022
0.48,1:06:00 AM,7/1/2022
0.39,1:12:00 AM,7/1/2022
0.31,1:18:00 AM,7/1/2022
0.23,1:24:00 AM,7/1/2022
0.15,1:30:00 AM,7/1/2022
0.07,1:36:00 AM,7/1/2022
-0.01,1:42:00 AM,7/1/2022
-0.09,1:48:00 AM,7/1/2022
-0.18,1:54:00 AM,7/1/2022
-0.26,2:00:00 AM,7/1/2022
-0.34,2:06:00 AM,7/1/2022
-0.43,2:12:00 AM,7/1/2022
-0.51,2:18:00 AM,7/1/2022
-0.59,2:24:00 AM,7/1/2022
-0.68,2:30:00 AM,7/1/2022
-0.76,2:36:00 AM,7/1/2022
-0.84,2:42:00 AM,7/1/2022
-0.92,2:48:00 AM,7/1/2022
-1,2:54:00 AM,7/1/2022
-1.08,3:00:00 AM,7/1/2022
-1.16,3:06:00 AM,7/1/2022
-1.23,3:12:00 AM,7/1/2022
-1.3,3:18:00 AM,7/1/2022
-1.37,3:24:00 AM,7/1/2022
-1.43,3:30:00 AM,7/1/2022
-1.49,3:36:00 AM,7/1/2022
-1.56,3:42:00 AM,7/1/2022
-1.62,3:48:00 AM,7/1/2022
-1.69,3:54:00 AM,7/1/2022
-1.75,4:00:00 AM,7/1/2022
-1.8,4:06:00 AM,7/1/2022
-1.84,4:12:00 AM,7/1/2022
-1.88,4:18:00 AM,7/1/2022
-1.92,4:24:00 AM,7/1/2022
-1.95,4:30:00 AM,7/1/2022
-1.99,4:36:00 AM,7/1/2022
-2.01,4:42:00 AM,7/1/2022
-2.01,4:48:00 AM,7/1/2022
-2,4:54:00 AM,7/1/2022
-1.99,5:00:00 AM,7/1/2022
-1.97,5:06:00 AM,7/1/2022
-1.94,5:12:00 AM,7/1/2022
-1.9,5:18:00 AM,7/1/2022
-1.86,5:24:00 AM,7/1/2022
-1.82,5:30:00 AM,7/1/2022
-1.77,5:36:00 AM,7/1/2022
-1.71,5:42:00 AM,7/1/2022
-1.64,5:48:00 AM,7/1/2022
-1.57,5:54:00 AM,7/1/2022
-1.5,6:00:00 AM,7/1/2022
-1.42,6:06:00 AM,7/1/2022
-1.34,6:12:00 AM,7/1/2022
-1.27,6:18:00 AM,7/1/2022
-1.21,6:24:00 AM,7/1/2022
-1.14,6:30:00 AM,7/1/2022
-1.09,6:36:00 AM,7/1/2022
-1.03,6:42:00 AM,7/1/2022
-0.98,6:48:00 AM,7/1/2022
-0.92,6:54:00 AM,7/1/2022
-0.86,7:00:00 AM,7/1/2022
-0.8,7:06:00 AM,7/1/2022
-0.75,7:12:00 AM,7/1/2022
-0.68,7:18:00 AM,7/1/2022
-0.6,7:24:00 AM,7/1/2022
-0.52,7:30:00 AM,7/1/2022
-0.44,7:36:00 AM,7/1/2022
-0.36,7:42:00 AM,7/1/2022
-0.3,7:48:00 AM,7/1/2022
-0.23,7:54:00 AM,7/1/2022
-0.16,8:00:00 AM,7/1/2022
-0.1,8:06:00 AM,7/1/2022
-0.04,8:12:00 AM,7/1/2022
-0.01,8:18:00 AM,7/1/2022
0.05,8:24:00 AM,7/1/2022
0.1,8:30:00 AM,7/1/2022
0.16,8:36:00 AM,7/1/2022
0.22,8:42:00 AM,7/1/2022
0.27,8:48:00 AM,7/1/2022
0.34,8:54:00 AM,7/1/2022
0.4,9:00:00 AM,7/1/2022
0.46,9:06:00 AM,7/1/2022
0.51,9:12:00 AM,7/1/2022
0.56,9:18:00 AM,7/1/2022
0.6,9:24:00 AM,7/1/2022
0.65,9:30:00 AM,7/1/2022
0.7,9:36:00 AM,7/1/2022
0.74,9:42:00 AM,7/1/2022
0.79,9:48:00 AM,7/1/2022
0.82,9:54:00 AM,7/1/2022
0.87,10:00:00 AM,7/1/2022
0.9,10:06:00 AM,7/1/2022
0.93,10:12:00 AM,7/1/2022
0.95,10:18:00 AM,7/1/2022
0.98,10:24:00 AM,7/1/2022
0.99,10:30:00 AM,7/1/2022
0.99,10:36:00 AM,7/1/2022
1,10:42:00 AM,7/1/2022
0.99,10:48:00 AM,7/1/2022
0.97,10:54:00 AM,7/1/2022
0.95,11:00:00 AM,7/1/2022
0.92,11:06:00 AM,7/1/2022
0.88,11:12:00 AM,7/1/2022
0.84,11:18:00 AM,7/1/2022
0.8,11:24:00 AM,7/1/2022
0.75,11:30:00 AM,7/1/2022
0.7,11:36:00 AM,7/1/2022
0.67,11:42:00 AM,7/1/2022
0.61,11:48:00 AM,7/1/2022
0.56,11:54:00 AM,7/1/2022
0.5,12:00:00 PM,7/1/2022
0.45,12:06:00 PM,7/1/2022
0.39,12:12:00 PM,7/1/2022
0.34,12:18:00 PM,7/1/2022
0.28,12:24:00 PM,7/1/2022
0.21,12:30:00 PM,7/1/2022
0.14,12:36:00 PM,7/1/2022
0.06,12:42:00 PM,7/1/2022
0,12:48:00 PM,7/1/2022
-0.07,12:54:00 PM,7/1/2022
-0.14,1:00:00 PM,7/1/2022
-0.22,1:06:00 PM,7/1/2022
-0.28,1:12:00 PM,7/1/2022
-0.36,1:18:00 PM,7/1/2022
-0.43,1:24:00 PM,7/1/2022
-0.5,1:30:00 PM,7/1/2022
-0.57,1:36:00 PM,7/1/2022
-0.64,1:42:00 PM,7/1/2022
-0.71,1:48:00 PM,7/1/2022
-0.77,1:54:00 PM,7/1/2022
-0.84,2:00:00 PM,7/1/2022
-0.9,2:06:00 PM,7/1/2022
-0.98,2:12:00 PM,7/1/2022
-1.04,2:18:00 PM,7/1/2022
-1.11,2:24:00 PM,7/1/2022
-1.19,2:30:00 PM,7/1/2022
-1.26,2:36:00 PM,7/1/2022
-1.33,2:42:00 PM,7/1/2022
-1.41,2:48:00 PM,7/1/2022
-1.49,2:54:00 PM,7/1/2022
-1.57,3:00:00 PM,7/1/2022
-1.64,3:06:00 PM,7/1/2022
-1.71,3:12:00 PM,7/1/2022
-1.77,3:18:00 PM,7/1/2022
-1.83,3:24:00 PM,7/1/2022
-1.88,3:30:00 PM,7/1/2022
-1.91,3:36:00 PM,7/1/2022
-1.95,3:42:00 PM,7/1/2022
-1.98,3:48:00 PM,7/1/2022
-2.02,3:54:00 PM,7/1/2022
-2.04,4:00:00 PM,7/1/2022
-2.07,4:06:00 PM,7/1/2022
-2.08,4:12:00 PM,7/1/2022
-2.08,4:18:00 PM,7/1/2022
-2.07,4:24:00 PM,7/1/2022
-2.06,4:30:00 PM,7/1/2022
-2.04,4:36:00 PM,7/1/2022
-1.99,4:42:00 PM,7/1/2022
-1.94,4:48:00 PM,7/1/2022
-1.88,4:54:00 PM,7/1/2022
-1.83,5:00:00 PM,7/1/2022
-1.78,5:06:00 PM,7/1/2022
-1.75,5:12:00 PM,7/1/2022
-1.69,5:18:00 PM,7/1/2022
-1.65,5:24:00 PM,7/1/2022
-1.62,5:30:00 PM,7/1/2022
-1.57,5:36:00 PM,7/1/2022
-1.51,5:42:00 PM,7/1/2022
-1.44,5:48:00 PM,7/1/2022
-1.37,5:54:00 PM,7/1/2022
-1.3,6:00:00 PM,7/1/2022
-1.21,6:06:00 PM,7/1/2022
-1.13,6:12:00 PM,7/1/2022
-1.05,6:18:00 PM,7/1/2022
-0.98,6:24:00 PM,7/1/2022
-0.91,6:30:00 PM,7/1/2022
-0.84,6:36:00 PM,7/1/2022
-0.76,6:42:00 PM,7/1/2022
-0.68,6:48:00 PM,7/1/2022
-0.6,6:54:00 PM,7/1/2022
-0.52,7:00:00 PM,7/1/2022
-0.45,7:06:00 PM,7/1/2022
-0.39,7:12:00 PM,7/1/2022
-0.31,7:18:00 PM,7/1/2022
-0.23,7:24:00 PM,7/1/2022
-0.14,7:30:00 PM,7/1/2022
-0.05,7:36:00 PM,7/1/2022
0.04,7:42:00 PM,7/1/2022
0.13,7:48:00 PM,7/1/2022
0.21,7:54:00 PM,7/1/2022
0.3,8:00:00 PM,7/1/2022
0.38,8:06:00 PM,7/1/2022
0.47,8:12:00 PM,7/1/2022
0.55,8:18:00 PM,7/1/2022
0.64,8:24:00 PM,7/1/2022
0.72,8:30:00 PM,7/1/2022
0.79,8:36:00 PM,7/1/2022
0.87,8:42:00 PM,7/1/2022
0.95,8:48:00 PM,7/1/2022
1.03,8:54:00 PM,7/1/2022
1.09,9:00:00 PM,7/1/2022
1.16,9:06:00 PM,7/1/2022
1.24,9:12:00 PM,7/1/2022
1.31,9:18:00 PM,7/1/2022
1.38,9:24:00 PM,7/1/2022
1.46,9:30:00 PM,7/1/2022
1.52,9:36:00 PM,7/1/2022
1.59,9:42:00 PM,7/1/2022
1.66,9:48:00 PM,7/1/2022
1.71,9:54:00 PM,7/1/2022
1.76,10:00:00 PM,7/1/2022
1.81,10:06:00 PM,7/1/2022
1.86,10:12:00 PM,7/1/2022
1.9,10:18:00 PM,7/1/2022
1.92,10:24:00 PM,7/1/2022
1.96,10:30:00 PM,7/1/2022
1.97,10:36:00 PM,7/1/2022
1.98,10:42:00 PM,7/1/2022
1.99,10:48:00 PM,7/1/2022
1.97,10:54:00 PM,7/1/2022
1.97,11:00:00 PM,7/1/2022
1.96,11:06:00 PM,7/1/2022
1.95,11:12:00 PM,7/1/2022
1.93,11:18:00 PM,7/1/2022
1.92,11:24:00 PM,7/1/2022
1.89,11:30:00 PM,7/1/2022
1.85,11:36:00 PM,7/1/2022
1.81,11:42:00 PM,7/1/2022
1.76,11:48:00 PM,7/1/2022
1.7,11:54:00 PM,7/1/2022
1.63,12:00:00 AM,7/2/2022
1.56,12:06:00 AM,7/2/2022
1.5,12:12:00 AM,7/2/2022
1.44,12:18:00 AM,7/2/2022
1.38,12:24:00 AM,7/2/2022
1.32,12:30:00 AM,7/2/2022
1.26,12:36:00 AM,7/2/2022
1.2,12:42:00 AM,7/2/2022
1.14,12:48:00 AM,7/2/2022
1.09,12:54:00 AM,7/2/2022
1.03,1:00:00 AM,7/2/2022
0.97,1:06:00 AM,7/2/2022
0.89,1:12:00 AM,7/2/2022
0.82,1:18:00 AM,7/2/2022
0.75,1:24:00 AM,7/2/2022
0.67,1:30:00 AM,7/2/2022
0.6,1:36:00 AM,7/2/2022
0.53,1:42:00 AM,7/2/2022
0.44,1:48:00 AM,7/2/2022
0.38,1:54:00 AM,7/2/2022
0.3,2:00:00 AM,7/2/2022
0.23,2:06:00 AM,7/2/2022
0.14,2:12:00 AM,7/2/2022
0.07,2:18:00 AM,7/2/2022
0,2:24:00 AM,7/2/2022
-0.08,2:30:00 AM,7/2/2022
-0.16,2:36:00 AM,7/2/2022
-0.24,2:42:00 AM,7/2/2022
-0.32,2:48:00 AM,7/2/2022
-0.41,2:54:00 AM,7/2/2022
-0.49,3:00:00 AM,7/2/2022
-0.57,3:06:00 AM,7/2/2022
-0.64,3:12:00 AM,7/2/2022
-0.73,3:18:00 AM,7/2/2022
-0.79,3:24:00 AM,7/2/2022
-0.89,3:30:00 AM,7/2/2022
-0.96,3:36:00 AM,7/2/2022
-1.03,3:42:00 AM,7/2/2022
-1.1,3:48:00 AM,7/2/2022
-1.13,3:54:00 AM,7/2/2022
-1.17,4:00:00 AM,7/2/2022
-1.22,4:06:00 AM,7/2/2022
-1.27,4:12:00 AM,7/2/2022
-1.33,4:18:00 AM,7/2/2022
-1.4,4:24:00 AM,7/2/2022
-1.49,4:30:00 AM,7/2/2022
-1.6,4:36:00 AM,7/2/2022
-1.69,4:42:00 AM,7/2/2022
-1.75,4:48:00 AM,7/2/2022
-1.78,4:54:00 AM,7/2/2022
-1.82,5:00:00 AM,7/2/2022
-1.89,5:06:00 AM,7/2/2022
-1.94,5:12:00 AM,7/2/2022
-1.94,5:18:00 AM,7/2/2022
-1.89,5:24:00 AM,7/2/2022
-1.83,5:30:00 AM,7/2/2022
-1.8,5:36:00 AM,7/2/2022
-1.82,5:42:00 AM,7/2/2022
-1.88,5:48:00 AM,7/2/2022
-1.92,5:54:00 AM,7/2/2022
-1.96,6:00:00 AM,7/2/2022
-1.93,6:06:00 AM,7/2/2022
-1.88,6:12:00 AM,7/2/2022
-1.78,6:18:00 AM,7/2/2022
-1.69,6:24:00 AM,7/2/2022
-1.61,6:30:00 AM,7/2/2022
-1.54,6:36:00 AM,7/2/2022
-1.48,6:42:00 AM,7/2/2022
-1.39,6:48:00 AM,7/2/2022
-1.29,6:54:00 AM,7/2/2022
-1.17,7:00:00 AM,7/2/2022
-1.06,7:06:00 AM,7/2/2022
-1,7:12:00 AM,7/2/2022
-0.92,7:18:00 AM,7/2/2022
-0.85,7:24:00 AM,7/2/2022
-0.8,7:30:00 AM,7/2/2022
-0.74,7:36:00 AM,7/2/2022
-0.68,7:42:00 AM,7/2/2022
-0.63,7:48:00 AM,7/2/2022
-0.57,7:54:00 AM,7/2/2022
-0.52,8:00:00 AM,7/2/2022
-0.47,8:06:00 AM,7/2/2022
-0.4,8:12:00 AM,7/2/2022
-0.34,8:18:00 AM,7/2/2022
-0.27,8:24:00 AM,7/2/2022
-0.22,8:30:00 AM,7/2/2022
-0.17,8:36:00 AM,7/2/2022
-0.11,8:42:00 AM,7/2/2022
-0.05,8:48:00 AM,7/2/2022
0.01,8:54:00 AM,7/2/2022
0.08,9:00:00 AM,7/2/2022
0.14,9:06:00 AM,7/2/2022
0.21,9:12:00 AM,7/2/2022
0.26,9:18:00 AM,7/2/2022
0.3,9:24:00 AM,7/2/2022
0.34,9:30:00 AM,7/2/2022
0.4,9:36:00 AM,7/2/2022
0.46,9:42:00 AM,7/2/2022
0.52,9:48:00 AM,7/2/2022
0.59,9:54:00 AM,7/2/2022
0.65,10:00:00 AM,7/2/2022
0.75,10:06:00 AM,7/2/2022
0.85,10:12:00 AM,7/2/2022
0.93,10:18:00 AM,7/2/2022
1,10:24:00 AM,7/2/2022
1.07,10:30:00 AM,7/2/2022
1.13,10:36:00 AM,7/2/2022
1.19,10:42:00 AM,7/2/2022
1.24,10:48:00 AM,7/2/2022
1.27,10:54:00 AM,7/2/2022
1.28,11:00:00 AM,7/2/2022
1.3,11:06:00 AM,7/2/2022
1.32,11:12:00 AM,7/2/2022
1.34,11:18:00 AM,7/2/2022
1.36,11:24:00 AM,7/2/2022
1.38,11:30:00 AM,7/2/2022
1.41,11:36:00 AM,7/2/2022
1.43,11:42:00 AM,7/2/2022
1.43,11:48:00 AM,7/2/2022
1.43,11:54:00 AM,7/2/2022
1.42,12:00:00 PM,7/2/2022
1.4,12:06:00 PM,7/2/2022
1.35,12:12:00 PM,7/2/2022
1.29,12:18:00 PM,7/2/2022
1.21,12:24:00 PM,7/2/2022
1.14,12:30:00 PM,7/2/2022
1.05,12:36:00 PM,7/2/2022
0.97,12:42:00 PM,7/2/2022
0.88,12:48:00 PM,7/2/2022
0.81,12:54:00 PM,7/2/2022
0.75,1:00:00 PM,7/2/2022
0.69,1:06:00 PM,7/2/2022
0.63,1:12:00 PM,7/2/2022
0.56,1:18:00 PM,7/2/2022
0.49,1:24:00 PM,7/2/2022
0.43,1:30:00 PM,7/2/2022
0.38,1:36:00 PM,7/2/2022
0.29,1:42:00 PM,7/2/2022
0.23,1:48:00 PM,7/2/2022
0.15,1:54:00 PM,7/2/2022
0.08,2:00:00 PM,7/2/2022
0.01,2:06:00 PM,7/2/2022
-0.07,2:12:00 PM,7/2/2022
-0.15,2:18:00 PM,7/2/2022
-0.23,2:24:00 PM,7/2/2022
-0.3,2:30:00 PM,7/2/2022
-0.4,2:36:00 PM,7/2/2022
-0.47,2:42:00 PM,7/2/2022
-0.56,2:48:00 PM,7/2/2022
-0.64,2:54:00 PM,7/2/2022
-0.72,3:00:00 PM,7/2/2022
-0.8,3:06:00 PM,7/2/2022
-0.88,3:12:00 PM,7/2/2022
-0.96,3:18:00 PM,7/2/2022
-1.04,3:24:00 PM,7/2/2022
-1.11,3:30:00 PM,7/2/2022
-1.18,3:36:00 PM,7/2/2022
-1.24,3:42:00 PM,7/2/2022
-1.31,3:48:00 PM,7/2/2022
-1.37,3:54:00 PM,7/2/2022
-1.42,4:00:00 PM,7/2/2022
-1.49,4:06:00 PM,7/2/2022
-1.55,4:12:00 PM,7/2/2022
-1.61,4:18:00 PM,7/2/2022
-1.67,4:24:00 PM,7/2/2022
-1.72,4:30:00 PM,7/2/2022
-1.76,4:36:00 PM,7/2/2022
-1.79,4:42:00 PM,7/2/2022
-1.8,4:48:00 PM,7/2/2022
-1.79,4:54:00 PM,7/2/2022
-1.76,5:00:00 PM,7/2/2022
-1.74,5:06:00 PM,7/2/2022
-1.71,5:12:00 PM,7/2/2022
-1.67,5:18:00 PM,7/2/2022
-1.64,5:24:00 PM,7/2/2022
-1.6,5:30:00 PM,7/2/2022
-1.57,5:36:00 PM,7/2/2022
-1.54,5:42:00 PM,7/2/2022
-1.53,5:48:00 PM,7/2/2022
-1.49,5:54:00 PM,7/2/2022
-1.45,6:00:00 PM,7/2/2022
-1.38,6:06:00 PM,7/2/2022
-1.29,6:12:00 PM,7/2/2022
-1.22,6:18:00 PM,7/2/2022
-1.13,6:24:00 PM,7/2/2022
-1.07,6:30:00 PM,7/2/2022
-1.01,6:36:00 PM,7/2/2022
-0.95,6:42:00 PM,7/2/2022
-0.88,6:48:00 PM,7/2/2022
-0.81,6:54:00 PM,7/2/2022
-0.74,7:00:00 PM,7/2/2022
