1709820040,283.50000,3.48,39.02
1709823790,310.62918,3.48,37.94
1709827231,339.41943,3.47,36.14
1709830860,372.08749,3.47,34.70
1709834465,400.87360,3.60,33.41
1709838011,411.26251,3.48,32.98
1709841640,391.24167,3.47,32.12
1709845261,347.12778,3.46,30.83
1709848840,309.36111,3.46,29.54
1709852410,292.93332,3.46,29.54
1709856010,282.59723,3.45,29.11
1709859610,278.26944,3.45,28.68
1709863210,288.68610,3.45,28.68
1709866810,313.40973,3.44,28.25
1709870410,345.41251,3.44,28.25
1709874010,381.66110,3.43,27.82
1709877610,407.85001,3.40,27.39
1709881210,425.75278,3.39,26.96
1709884810,416.35001,3.34,26.96
1709888410,362.32361,3.30,26.54
1709892010,310.59167,3.26,26.11
1709895610,282.67221,3.20,25.68
1709899210,257.15417,3.07,24.82
1709902810,247.07639,3.01,23.96
1709906430,232.84584,2.94,21.81
1709910306,247.93750,2.94,4.13
1709913660,270.22916,2.97,1.58
1709917250,299.08472,2.99,0.57
1709920840,325.77362,2.97,0.10
1709924440,350.55972,2.93,0.03
1709928040,374.59860,2.98,0.00
1709931630,368.62640,2.99,0.00
1709935471,321.01251,2.96,0.00
1709938814,265.35834,2.82,0.00
946684810,328.24722,2.90,0.00
946684810,275.40417,2.89,0.00
1710072010,260.58334,2.81,0.00
946684810,254.33055,2.81,0.00
946684810,263.93890,2.77,0.00
946684810,227.36250,2.95,0.00
1710086440,230.66112,2.97,0.00
1710090035,274.27917,3.37,0.00
1710093630,304.93195,3.44,0.00
1710097250,335.98471,3.43,0.00
1710100860,371.86945,3.41,0.00
1710104435,407.00974,3.39,0.00
1710108010,423.88611,3.39,0.00
1710111610,390.36526,3.35,0.00
1710115210,323.99722,3.30,0.00
1710118810,284.56110,3.21,0.00
1710122411,257.44028,3.08,0.00
1710126010,225.90138,2.82,0.00
946684810,294.04861,2.89,0.00
946688417,245.70416,2.95,0.00
1710172830,244.44583,2.99,0.00
1710176430,274.65277,3.58,0.00
1710180010,292.36804,3.49,0.00
1710183640,324.49304,3.48,0.00
1710187240,359.62222,3.47,0.00
1710190840,399.57916,3.47,0.00
1710194446,428.60001,3.47,0.03
1710198011,433.48193,3.46,0.04
1710201610,380.64999,3.45,0.04
1710205210,323.33612,3.45,0.05
